89.4968	22.3081	0.317749	-0.0927706	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6899	22.3562	0.823506	-0.0142058	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5133	21.6678	0.81451	-1.32692	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.7341	21.7204	1.31137	-1.24547	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7179	21.1151	0.665349	-0.00328136	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.8895	21.1547	0.907366	0.110359	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8599	20.9538	1.0294	-0.494821	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
93.0094	20.9882	1.08426	-0.413393	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.467	20.2156	-0.171529	-1.12008	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.7806	20.2817	0.954799	-1.20901	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3228	19.6584	2.1345	-0.0624271	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
94.8427	19.5599	0.830869	-0.107629	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5039	19.6983	0.49475	0.369374	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.5662	19.7112	0.683248	0.416975	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2641	19.1599	0.701664	-1.46712	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3956	19.1858	1.02	-1.43685	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5286	18.7268	1.25607	0.466953	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4164	18.705	0.833812	0.474053	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2105	18.3741	0.74614	-1.0925	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2984	18.3904	0.94655	-1.06358	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0363	17.357	0.530044	-1.00702	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.1113	17.369	1.03982	-1.21793	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9969	16.988	0.739607	0.408858	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.141	17.0124	0.825332	0.481569	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.204	16.537	1.29028	-1.37753	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.158	16.5299	1.135	-1.37105	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.387	16.399	1.33322	1.04183	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.17	16.364	0.829163	0.972785	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.003	15.3534	0.820304	-2.88449	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.028	15.3527	1.36361	-3.23004	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2702	0.835789	2.88906	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.009	15.2555	0.718938	2.87256	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.541	14.442	2.31351	-4.28916	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.355	14.4185	1.79354	-4.23697	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.831	14.0474	1.18852	3.27835	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.674	14.0274	0.941113	3.23022	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.084	13.6612	1.8515	-3.75966	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.121	13.6654	1.96333	-3.76235	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5706	0.889867	3.36483	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.496	13.5675	0.979268	3.3641	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.063	12.5823	2.12484	-5.08794	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.21	12.6015	2.25077	-4.92218	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4867	1.18508	4.4214	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.903	12.4867	1.24569	4.42956	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.801	12.5515	2.52321	-4.05232	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.785	12.552	2.31809	-4.04147	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.687	12.1028	1.50826	2.93955	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.797	12.1147	1.78915	2.94536	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.953	12.0016	2.50432	-2.99798	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.921	11.9984	2.43439	-3.00369	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.695	12.2911	1.13415	3.40024	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.885	12.3125	1.72875	3.50037	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.568	12.8303	3.61857	-2.29171	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.248	12.7994	2.6801	-2.41776	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.894	12.7738	0.627732	2.22604	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.35	12.824	2.13001	2.31463	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.853	13.3277	2.86586	-1.20315	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.702	13.3115	2.64426	-1.21298	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.947	13.696	1.85675	1.88949	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.136	13.7157	2.21353	1.92496	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.092	14.5073	1.69203	-0.279527	132.092	14.507	132.53	14.458	2.55028	0.74543
132.363	14.5367	2.52041	-0.0815794	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.073	15.0474	2.90327	1.07076	135.074	15.0475	135.066	15.2513	2.58865	0.863795
135.004	15.0392	2.5547	1.01239	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.561	16.2147	2.55979	1.32942	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.634	16.2233	2.7314	1.36517	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0081	2.66055	0.236843	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.377	17.0137	2.82496	0.271584	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.888	17.9917	2.20327	1.64259	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.885	17.9923	2.50925	1.81265	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1618	2.50058	0.562445	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.589	19.1878	2.8639	0.595154	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4752	2.4644	1.93932	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.246	20.4747	2.49453	1.96467	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.686	22.1143	2.38238	1.33221	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.731	22.1214	2.68881	1.54085	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4909	2.69197	1.20771	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.4	23.4875	2.64667	1.20011	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8084	2.64758	1.435	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.015	24.8031	2.49381	1.36723	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.905	26.0308	3.28471	1.09937	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.879	26.0263	2.98758	0.958733	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.412	27.4255	2.08282	1.81122	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.533	27.4464	2.40335	1.90707	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.625	28.7684	1.77582	0.766338	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.967	28.8287	2.61088	0.98468	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.828	30.2061	3.11313	1.75088	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.674	30.1779	2.61668	1.57939	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.097	31.3718	2.22562	0.827815	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.212	31.3932	2.59948	0.94723	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.175	32.3404	3.32573	0.950859	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.075	32.3214	2.82102	0.808467	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.643	33.4625	2.31941	1.45274	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.629	33.46	2.3601	1.48334	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2011	2.43339	0.0401428	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.085	34.2117	2.54538	0.0618919	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.145	35.1421	3.58254	1.75645	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.744	35.063	2.3883	1.45733	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7532	3.31268	-0.0298215	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.321	35.6989	2.58572	-0.17687	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.732	36.5153	2.24722	1.75294	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.683	36.5052	1.979	1.66917	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.946	36.9407	2.53266	-0.727209	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.068	36.965	2.64323	-0.698958	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4049	2.16476	1.51339	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.49	37.4094	2.03312	1.4864	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5634	2.44275	-1.10279	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.677	37.5519	2.35391	-1.12425	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.471	37.2787	1.245	0.525029	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.616	37.3067	1.80142	0.567379	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.991	37.3992	2.94336	-0.350126	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.666	37.3376	2.00536	-0.491875	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.725	37.7284	2.12036	1.22513	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.58	37.7006	1.72588	1.14665	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.294	37.2865	1.68665	-1.88858	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.364	37.2993	1.93032	-1.87726	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.549	36.997	2.45429	1.18807	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.19	36.9307	1.43254	1.0712	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.962	36.4572	2.09547	-1.92932	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.831	36.4341	1.68431	-1.95695	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.991	36.1963	0.653417	1.3808	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.032	36.2045	1.08751	1.41551	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
